ID,X,Y
170,-1.69314311015453,39.0441077056403
171,-2.05615166158792,38.9161573610651
172,-1.885476,38.945618
173,-1.95402771619804,38.9294587315186
174,-1.8542509284986,38.9951606287296
175,-0.1260127,38.6141923
176,-0.8369825,38.078543
177,-0.3082592,38.8423029
178,-0.873839,38.6355842
179,-0.2726054,38.7517747
180,-0.0668206,38.8101048
181,-0.7425417,38.0279478
182,-0.8091727,38.0001836
183,-0.8281205,38.0204438
184,-0.5916655,38.6774012
185,-0.2613835,38.8198111
186,-0.866006,38.6363377
187,-0.4245818,38.7812398
188,0.090637,38.8049738
189,-0.55744,38.3989666
190,-0.5150758,38.4089548
191,-0.8231133,38.4384867
192,-0.9137475,38.586436
193,-0.1077546,38.8341398
194,-0.8658129,38.1273348
195,-0.7379884,38.0809331
196,-0.9051124,38.1111837
197,-0.7234736,38.2348895
198,-0.3089908,38.5876753
199,-0.5600051,38.2714087
200,-0.7798535,38.382762
201,-0.3762369,38.6986528
202,-0.364983403087252,38.500575032651
203,0.0357653391101973,38.7953062787057
204,-0.4860207,38.3686914
205,-0.837443901942392,38.4339674006569
206,-0.775668488306817,38.465270989255
207,-0.526822474123619,38.3445743954708
208,-1.04521693946345,38.4068492815542
209,-0.655945675891559,38.0043833606166
210,-0.519595836084009,38.7819579433647
211,-0.7599142,38.0110703
212,-0.674317292407838,38.0036213137604
213,-0.310577611374918,38.5870348320982
214,-0.728166830394114,37.9643206745152
215,-0.657584049874104,38.030195182568
216,-0.69962151704605,37.9729229989289
217,-0.3762922,38.820171
218,-0.461622854204797,38.40597012287
219,0.14675159350425,38.7307381179665
220,-0.890012329696883,38.1526016402795
221,-0.498640951401055,38.3585391113943
222,-0.425629265077308,38.4074179776675
223,-0.432696714733143,38.3945068429809
224,0.00607073472587411,38.7428435950099
225,-0.135505230331311,38.5395935292334
226,-0.131906970073447,38.571235090051
227,-0.545739000102863,38.6924100977608
228,-0.5195734,38.6916176
229,-0.545797339696561,38.6923839635391
230,-0.509788697344175,38.6370310767659
231,-0.1036785,38.6957202
232,-0.49347423142454,38.7014487184485
233,-0.344592767981242,38.7841055170938
234,-0.1204291,38.6512238
235,-0.790445377438066,38.0945287837765
236,-0.76827163874973,38.1176195039347
237,-0.764541296210008,37.8473202820707
238,0.0507820169008619,38.7143844091863
239,-0.994117806485598,38.0810717443683
240,-0.9323735,38.2723526
241,-0.767528996556557,38.6288195483521
242,-0.869068433076235,38.0659438119728
243,-0.743245944269547,38.0272468159312
244,-0.0990110760869723,38.5969908383996
245,-0.1137701,38.5756072
246,-0.9122241,38.5189696
247,0.102065057290843,38.7273778810329
248,-0.0315355233069277,38.7924915727584
249,-0.195355501087866,38.7249542850768
250,-0.577032271373308,38.5325799848749
251,-0.639883760389193,38.4394288428133
252,-0.722512233247698,38.2354572001808
253,-0.729766001613769,38.1362215157079
254,-0.744862624271471,38.2486227070186
255,-0.731231230636853,38.3800007957103
256,-0.5382219,38.3920002
257,-0.673591722546547,38.2294951491151
258,-0.8148082,38.4476162
259,-0.7022266,38.320378
260,0.0298975653722025,38.8136703951986
261,0.1262304,38.8322074
262,-0.475641284280992,38.3475905937901
263,-0.575584011777521,38.3408390871497
264,-0.539781886065071,38.3616325645642
265,-0.666334214314378,38.2566114347623
266,0.108664926865633,38.845676152002
267,-0.642093182784183,38.2436707387432
268,0.0947655454622519,38.8020709395321
269,-0.972984836769046,38.0910277207183
270,-0.702940665880875,38.3687670934612
271,-0.938761642211208,38.0782077117276
272,-0.989968985027664,38.1554354829583
273,-0.885503125598468,38.1383423354995
274,-0.953650364364936,38.0950117443627
275,-0.00136124506796326,38.8219103976652
276,-0.806328622511249,38.4812444944961
277,-0.532319134143125,38.3780420041678
278,-0.509541137571888,38.3797457881488
279,-0.436156853315492,38.7816068597791
280,-0.511140333860042,38.3927913871349
281,-0.526244654433665,38.4178582528181
282,-0.545192045935556,38.2999158559378
283,-0.516798870434854,38.3335891716978
284,-0.500936760451266,38.3429915231791
285,-0.9051124,38.1111837
286,-0.8952009,38.3635146
287,-0.769682129632023,38.3950213631132
288,-0.880200688771704,37.95029684977
289,-0.0523449292566876,38.8199581116651
290,-0.5549886,38.2127153
291,-0.761012327150081,38.1137742845312
292,-0.406991316482228,38.4375644746904
293,-0.507470149729238,38.5390809699324
294,-0.063920069674092,38.7434175597324
295,-0.804242500909286,38.1587087370499
296,-0.127111949177445,38.6187396366778
297,-0.160580743549539,38.8061135391131
298,-0.267576541469889,38.6845391146631
299,-0.042744396439014,38.7501173460686
300,-1.00296442063641,38.3390013314597
301,-0.746095305459892,38.0862601726925
302,-0.718578306463604,38.111321094721
303,-0.66994435129349,38.5966362228076
304,-0.854802678498256,38.308771970894
305,-0.902711334080466,38.5209296130241
306,-0.792210658143067,38.2525080172816
307,-0.417570840583164,38.6067943504333
308,-0.678574275271967,38.1151560928529
309,-0.686204943524506,38.0952131126536
310,-0.976478357682219,38.5520702954078
311,-0.911934921403832,38.6926261451387
312,-0.895200886190365,38.0644358748758
313,-0.8157508,38.5382068
314,0.0855917556665633,38.7746730105642
315,0.0572670584909096,38.6552804394085
316,0.0189013,38.6657416
317,0.0136917727797007,38.8247614234937
318,0.13028425545196,38.7882781482797
319,-0.21689089162907,38.5322432874825
320,-0.0524923603281432,38.6197203341352
321,-0.172662262966182,38.5270620935669
322,-0.233903026028269,38.5057046339224
323,-0.0834924564005926,38.57871975979
324,-0.6993814,38.2651177
325,-0.672969071074145,38.2745299539169
326,0.1510153,38.8247636
327,-0.816769550623311,38.2350144531262
328,-0.4800729,38.4079078
329,-0.414524199181346,38.4543284319313
330,0.00763161875179618,38.8430407903104
331,-0.128958845648751,38.5434891698995
332,-0.152523219624695,38.5507954658507
333,-0.3109301,38.8447436
334,-0.880634787205266,38.0911159229493
335,-0.87159663737331,38.1322479375914
336,-0.61187033847908,38.2098363736428
337,-0.640861920394176,38.2800371422773
338,-0.678460247697838,38.2969708365498
339,-0.840093823818867,38.1700966589875
340,-0.2912988,38.7482273
341,-0.763854146670541,38.3757729930777
342,-0.7795198,38.3473606
343,-0.713890397376692,38.057296987945
344,-0.704480857937253,38.0886428178827
345,-0.0829816,38.7598642
346,-0.128167,38.6080153
347,-0.419862707061468,38.4815922745202
348,-0.769659514916591,38.7045216442369
349,-0.0651807716440936,38.7812708945092
350,-0.738282387068875,38.0808439602491
351,-0.3909635793627,38.6989366967777
352,-0.869453686542414,38.1806736281171
353,-2.7952832,37.0076469
354,-2.2657656,37.5956323
355,-1.8501743,37.1631253
356,-2.4979322,36.9434537
357,-2.2024938,37.0440241
358,-2.472058,36.9343956
359,-2.6199754,37.1112837
360,-2.283566,37.358668
361,-2.8279179,36.7774149
362,-2.16936,37.3453686
363,-2.2893728,37.3368281
364,-2.38468,37.0710366
365,-1.8391612,37.1391152
366,-2.849283,36.985102
367,-2.5230616,36.9209085
368,-2.8542851,36.7959539
369,-2.4916871,37.3399645
370,-2.1900213,37.1804572
371,-2.3733235,37.3516908
372,-2.9208339,36.9840868
373,-2.7192158,37.0046444
374,-2.4191358,36.8630742
375,-2.4101528,36.874935
376,-2.8651617,36.8115711
377,-2.742993,37.0342
378,-2.0954923,37.6887367
379,-2.3669142,36.8551357
380,-2.5956415,36.9590621
381,-2.095846,37.6832036
382,-2.4458941,36.9224059
383,-2.5365299,36.957711
384,-2.4220884,36.8703276
385,-2.8440524,36.7915263
386,-2.65740838303295,36.99426604709
387,-1.9819487,37.1917645
388,-2.99062547260521,36.76369036734
389,-2.39184826917911,37.050073065385
390,-2.16395474310663,37.7098062734867
391,-2.94784294098985,36.8447501036739
392,-1.82642238363157,37.1793442485432
393,-2.2277301,37.406179
394,-2.2635980469261,37.3589810987099
395,-2.4762114,37.1762116
396,-2.78853824411386,36.7021920898338
397,-2.45395,37.2614667
398,-2.36185041254218,36.8825181243591
399,-2.41140712593648,36.861065752667
400,-2.40254898610965,36.8279846896037
401,-2.5092953,36.9219515
402,-2.45660137290428,36.8724729245409
403,-2.3484092629399,36.8779817185584
404,-2.84648858538921,36.7938112949652
405,-2.462485,36.9433384
406,-2.85014771667173,36.7823591198554
407,-2.230788,37.036332
408,-2.0328168,37.036248
409,-2.06278115261657,37.2176582590324
410,-2.71208516792794,37.1348422122565
411,-2.62714774138269,36.7348726503227
412,-2.6467711,37.1070766
413,-2.19524926809498,37.3508993116697
414,-1.94690444187874,37.4147560325574
415,-1.96374239350857,37.3930241398974
416,-2.6188764,36.7602266
417,-2.2829627,37.2290141
418,-2.31708142626377,36.8689470159742
419,-2.18214938326267,37.2872265602574
420,-2.38379927662528,36.8846556071771
421,-1.83799208732385,37.2242979631617
422,-1.8723375,37.2481629
423,-2.40409800905962,37.1940467682168
424,-1.74501921717796,37.4120625504878
425,-2.3426298,37.2023877
426,-1.89311436512939,36.9993443610857
427,-2.5881899103869,36.9897219566476
428,-2.03990946573652,37.342299196804
429,-2.77923078617367,37.1444774588015
430,-2.4266965,37.3996299
431,-2.95742400609528,36.9730781307085
432,-2.73675896018211,37.0110468336001
433,-2.68320477437796,36.7548003299101
434,-2.09677155412239,37.6885232826489
435,-2.36213607750181,37.345966121047
436,-2.53908491116138,37.120869568671
437,-2.4324852501458,36.8913440318017
438,-2.41081589810887,36.8782126062861
439,-2.6571348,36.8686332
440,-2.509059,37.3422763
441,-2.95313519333738,37.0216284982953
442,-2.49240012943148,36.9541360189059
443,-2.65335855801362,36.8186720160991
444,-2.44678409825999,36.9256558152744
445,-2.07852448950145,37.4684446817579
446,-1.87964562352866,37.2967081410245
447,-2.60618947903808,36.8299473718884
448,-1.918610968279,37.2443751789181
449,-2.87052549569216,36.8211413689412
450,-2.88894665629549,36.993929971376
451,-2.56694240055632,36.9605974549289
452,-2.62062502586386,37.0349341928949
453,-2.07744365995609,37.6448111879409
454,-3.0040107508398,36.78583193651
455,-5.7512135,43.4224261
456,-5.8517028,43.4400127
457,-6.1414188,43.5524638
458,-5.8842663,43.4293933
459,-5.6221274,43.4487083
460,-4.6789267,43.3236386
461,-7.0204233,43.3763516
462,-5.6339953,43.4859388
463,-5.6631188,43.4873527
464,-6.5242413,43.2199653
465,-5.8274237,43.5410592
466,-5.7055724,43.5381872
467,-5.8716699,43.4046869
468,-6.8192169,43.4276706
469,-5.8586866,43.4218028
470,-5.8360502,43.4138964
471,-5.6471443,43.5369888
472,-5.6574814,43.5059944
473,-4.7569123,43.4212
474,-6.946453,43.5673236
475,-4.8160304,43.3025532
476,-5.6498172,43.4944725
477,-5.9576335,43.5170585
478,-6.0959687,43.1695883
479,-6.9863356,43.3118168
480,-5.7030787,43.3970764
481,-6.0583939,43.4318374
482,-5.8686114,43.5109254
483,-5.18763166308406,43.3863949950758
484,-5.7060677,43.5381282
485,-5.73539499838853,43.4882612985774
486,-5.7572732,43.4345561
487,-5.7217908,43.402362
488,-5.68405064153761,43.3995291507737
489,-5.66845455918442,43.3421205212563
490,-5.85259586749289,43.4407823912821
491,-5.6234349,43.4724378
492,-6.55244328915165,43.1769722187735
493,-5.7432242,43.570454
494,-5.64558971565673,43.5141644690043
495,-5.6225641,43.4570639
496,-5.67886291569791,43.5065878043923
497,-5.6032508,43.4695561
498,-5.4160044,43.4165338
499,-5.60938789810212,43.5000942762132
500,-5.55802630547345,43.4098652857085
501,-5.73116611142077,43.514687682979
502,-5.67682261988717,43.2950794592815
503,-6.07032262899949,43.3895936318476
504,-5.79622374540187,43.4083531718825
505,-5.80063,43.33702
506,-5.8014812148414,43.4316720063743
507,-5.80598274411016,43.3194557835261
508,-6.05892671668309,43.4363958483625
509,-5.744364,43.3196578
510,-5.8479989,43.3625362
511,-5.78050931190562,43.2468010886317
512,-5.8851908,43.4026294
513,-5.78443614649874,43.3854116317921
514,-5.43465645598244,43.4814878111706
515,-4.84627367690883,43.3157094118269
516,-5.71615037673296,43.3350844158324
517,-6.12946680543993,43.2517839004515
518,-5.8051158,43.5520879
519,-5.70332367418801,43.3936608202989
520,-6.86628658110283,43.3326731200907
521,-5.81899871104834,43.3914176919894
522,-5.82741451626989,43.4218411088029
523,-5.84843729120238,43.4183905446884
524,-5.5660886,43.3302198
525,-5.81720952470578,43.3459509253168
526,-5.7920968,43.6142178
527,-6.9859416515445,43.3120646543294
528,-5.65591525964221,43.5358424739898
529,-5.65791138868801,43.5025757013472
530,-4.7062151,43.3334304
531,-5.5739129,43.4547521
532,-6.96153465583277,43.2650580300751
533,-5.90401981913298,43.4300152916029
534,-4.967333,43.3350638
535,-5.6215024,43.5462068
536,-5.63505118781215,43.487741183519
537,-6.1428042,43.5622404
538,-5.36142479851324,43.3487464625544
539,-5.8939275,43.280683
540,-5.73026889671673,43.3063484846247
541,-5.82335990912325,43.3268266637842
542,-5.8400671638531,43.3488898747223
543,-5.9144359249965,43.340624243037
544,-5.81600424497427,43.3651200087633
545,-5.96807011616097,43.4140817784448
546,-5.86337939147293,43.3464259461291
547,-5.96528301384122,43.5534529479662
548,-5.98095512193526,43.5389256927728
549,-6.57109193504324,42.9405995053056
550,-5.45432198680587,43.2210475828335
551,-6.10293100104146,43.1589462536103
552,-6.25829946657611,43.0929526422097
553,-5.60046325341408,43.2730763170391
554,-7.14466488437139,43.4077225678011
555,-6.82701372878791,43.5478955180863
556,-5.56807460039619,43.2464495451825
557,-5.63155697037505,43.1632945163392
558,-5.7095188548006,43.3154303094901
559,-5.93943997042378,43.5333973727821
560,-7.10860157449266,43.3612796458097
561,-5.906612550111,43.5483404828206
562,-5.8897629,43.5382695
563,-5.96759324553989,43.4962527299148
564,-5.9458095,43.5592337
565,-5.92661308277937,43.5428113553481
566,-5.50563946181025,43.3586560821437
567,-5.94961619558146,43.5729340229547
568,-6.60813442210937,43.2712821721419
569,-6.21903205949592,43.2822692340277
570,-6.7488534,43.5123868
571,-6.1084938,43.4887425
572,-4.53897270571083,43.3774530432712
573,-6.81723497469969,43.4287617890499
574,-5.8512945,43.5164607
575,-5.90561928137389,43.4933508236443
576,-5.97306953925032,43.1577262822117
577,-6.87580560150433,43.2177766691464
578,-5.88219002342704,43.2301935048857
579,-4.3326895,40.5914269
580,-5.0898009,41.0650915
581,-5.155946,40.1767843
582,-4.6852642,40.4772186
583,-5.0050098,40.7239582
584,-5.3755541,40.5784405
585,-5.1491645,40.4330716
586,-4.9595768,40.7552622
587,-4.7738784,41.1188704
588,-5.040261,40.8979254
589,-5.0955129,40.4493393
590,-4.6265418,40.3009688
591,-4.5416838,40.5431997
592,-5.2295276,40.4987643
593,-5.4048173,40.5075769
594,-4.7520633,40.6623632
595,-4.5782695,40.2649623
596,-4.7279265,40.9347693
597,-4.968954,40.93079
598,-5.1669257,40.1713147
599,-5.147372,40.3621183
600,-4.8498948,41.0424545
601,-5.3269252,40.3500732
602,-5.3137071,40.6608876
603,-4.8738227,41.0204462
604,-4.4642875,40.4609848
605,-4.9898669,40.7985973
606,-4.946609,41.073615
607,-5.0277902,40.7057707
608,-5.0760023,40.831528
609,-4.9164503,40.9831052
610,-4.7996682,40.8996482
611,-5.0497387,40.4568217
612,-4.9224336,40.3954707
613,-4.7918883,40.4057057
614,-5.3248019,40.6626219
615,-4.8518238,40.4154187
616,-4.4597459,40.4546454
617,-4.9001265,40.6878242
618,-5.5995263,40.3470852
619,-5.3619183,40.4736756
620,-4.782837,40.6762035
621,-5.22998338400978,40.4971169724375
622,-4.7647327,40.2791365
623,-5.09322797615707,40.7376853204759
624,-5.05267631340192,40.6532911587575
625,-5.499872,40.2771485
626,-4.49943843541927,40.4143090833897
627,-5.4103042,40.4624519
628,-4.93721080664074,40.2041026091636
629,-4.5104084,40.8095878
630,-4.63782564600513,40.3027267476847
631,-5.21344645758888,40.7144044525322
632,-4.74475483069721,40.7418641373421
633,-5.40894183922384,40.4100718433585
634,-4.85920554026558,41.0074640667262
635,-5.61477074315857,40.314275396282
636,-5.46722121076258,40.4363975206077
637,-4.77767843852469,40.9786407165798
638,-4.81628994573822,41.0465921227097
639,-5.34807354427526,40.5204114412735
640,-5.13621153882798,40.3619769958053
641,-4.9655551,40.5307244
642,-5.4069564,40.5089928
643,-4.81804447488827,40.4574795636493
644,-4.66273950141539,40.7513162395483
645,-4.3280638,40.6034509
646,-4.56441015104505,40.7028211327062
647,-5.1103773,40.6929232
648,-4.69784646541988,40.3169292753015
649,-5.4411122,40.3167737
650,-4.60376044194599,40.2399814676737
651,-5.32951338794045,40.4648080492379
652,-4.83132896418326,40.8700177141271
653,-4.72818945519674,40.9344109242992
654,-5.0869095,40.2653652
655,-4.58037858853884,40.2934834608215
656,-4.71864604016776,41.0653318625689
657,-5.26499459950475,40.5317719845749
658,-4.70827018771004,40.4129668961628
659,-4.90982744877679,40.978829490417
660,-5.0106595,40.7372333
661,-5.01330049842547,40.965272352624
662,-4.54152825984621,40.5428309735682
663,-5.07886922197911,40.9329584091582
664,-4.57932742120358,40.8920667918533
665,-4.91036659878318,40.7884526978504
666,-4.58191431383173,40.7513935452553
667,-5.06071333067976,40.3698391523037
668,-4.41328459845361,40.5928224054662
669,-5.1213604,40.6048718
670,-5.179583,40.5769
671,-5.2411146,40.1525837
672,-4.77849408992045,40.5489067809262
673,-5.00139818768071,41.0917475402973
674,-4.8953342,40.362385
675,-4.932133,40.4002211
676,-5.15347404361202,40.4273389110049
677,-4.8773688,40.7593798
678,-4.96870729229563,40.9310286453206
679,-4.65495638358283,41.006803926285
680,-5.0408383,40.8042022
681,-5.05043345893003,40.4570606503453
682,-5.32831156894526,40.354265336719
683,-4.60198193734411,40.9455539982732
684,-4.7634486,40.4614966
685,-5.0886354,40.8015472
686,-4.70902073352591,40.6338314625425
687,-4.76464795821045,40.6464813299198
688,-4.86978402253395,40.4145816719873
689,-4.6234596,40.6024774
690,-4.6788170649224,40.6027162244271
691,-4.46394975977318,40.4528301184396
692,-4.91477789836038,40.6647170446776
693,-5.2536926128396,40.3608450320661
694,-5.1656538,40.1737043
695,-4.78500975135554,41.1172035248038
696,-4.82073960986507,40.37952858216
697,-8.3446854,43.3492247
698,-8.6513867,42.8597557
699,-9.0446272,43.1290606
700,-8.8859243,42.767969
701,-9.0049684,43.218735
702,-9.0319493,42.9653874
703,-8.8164923,43.0355782
704,-8.9460453,43.1562584
705,-9.1208367,43.0169562
706,-8.5556683,43.0110386
707,-7.9347317,43.6407375
708,-8.6866973,43.2073212
709,-7.9068734,43.6690337
710,-7.9971283,43.5629042
711,-8.0220209,43.0421908
712,-8.4911286,42.8679925
713,-7.944093,43.5336803
714,-8.8069613,43.033757
715,-8.4282549,43.0692853
716,-8.1425957,43.6077505
717,-8.7464608,42.9971701
718,-8.3176618,43.2087227
719,-8.9145386,43.2274368
720,-8.2532226,43.4564728
721,-8.6862482,43.1593903
722,-8.3307736,43.3936748
723,-9.193722,42.962557
724,-8.7399906,42.794781
725,-8.150548,43.339416
726,-9.1850102,42.9864917
727,-9.0160538,43.0285657
728,-8.5818295,42.8733013
729,-8.8824643,43.2748186
730,-7.8522987,43.4437066
731,-9.0319724,43.1100123
732,-7.79593,43.587393
733,-8.1055724,43.0155501
734,-8.3615354,42.8663178
735,-9.0793539,43.0631569
736,-8.448523,42.8366642
737,-9.1982451,43.0860194
738,-8.9531472,43.150758
739,-8.3457108,43.3420829
740,-8.3515531,43.1691008
741,-8.1568711,43.5164121
742,-8.4130369,42.8139489
743,-7.7388006,43.6412067
744,-8.2575536,43.103399
745,-8.14610631289356,43.5534787682814
746,-8.31600868825391,43.3421484899036
747,-8.02341463541766,43.0403497466191
748,-8.30857659535664,42.8656568210741
749,-8.9145386,43.2274368
750,-8.1904524,43.5260996
751,-8.16742583394543,43.5315249441047
752,-8.184098887974,43.5582974315379
753,-8.03639719362743,43.139112104305
754,-8.5861529,42.8991102
755,-8.86587592278791,42.7857801819016
756,-8.91469760316119,43.0992213529861
757,-8.01298226521632,43.4391889908593
758,-8.67873378726075,42.8678250791345
759,-9.08861721465733,42.8232257261728
760,-9.00327121392483,42.7244178533108
761,-8.24802879242339,43.4813538246181
762,-8.23977149585543,43.4891139162606
763,-8.3400701,43.2749338
764,-8.91288869040341,43.2492501272689
765,-8.40733507128405,43.0770916515171
766,-8.3444392,43.2922957
767,-8.33996828519803,43.3157221012031
768,-8.26967257424693,43.514112889506
769,-8.33466807305691,43.2878496760263
770,-8.21297658184378,43.4869446886987
771,-8.4224176407663,43.2810601601324
772,-8.7504983,43.139307
773,-8.16360127755862,43.4977696825152
774,-8.69063561172803,43.2138604088717
775,-8.11989964293118,43.0736687629468
776,-8.5839735,43.2543357
777,-9.18842280626199,42.9562418705974
778,-8.20267,43.17426
779,-8.06052889375465,43.2828083697635
780,-8.66458810972217,43.0238447285584
781,-8.16436122609531,43.418327155428
782,-9.11317339544465,43.0072857903639
783,-8.07047302967964,43.5322092687522
784,-8.741228,42.904615
785,-8.38900571883811,43.3692343154197
786,-8.2147615726985,43.4984077721859
787,-8.51415977933699,43.0283744473824
788,-8.38896293690292,43.3376503644376
789,-8.43241092959559,43.3322882377331
790,-8.40983118208083,43.3824631840122
791,-8.1894398,43.220839
792,-8.25455562580011,43.4605937338096
793,-8.35558667878299,43.2298425095381
794,-8.13862685456474,43.5887243795374
795,-8.5612623,42.842767
796,-7.99870616364415,43.5452808745414
797,-8.5948970448805,42.8430145557943
798,-8.61890619649403,42.8633947554431
799,-8.8110761,43.3228972
800,-9.0578988,42.774927
801,-7.97385190149616,42.9662142384258
802,-8.28872413303676,43.2278671632543
803,-8.16143451731362,43.4730890494177
804,-8.2442051,43.4275584
805,-8.59237888501315,42.808116038258
806,-8.16549544349013,43.249617045599
807,-8.59635581924061,42.8307373853253
808,-9.1807287,43.1341222
809,-8.0597378,42.8576129
810,-9.03235738124541,43.1097166807394
811,-8.1286581,43.0003715
812,-8.44120815485605,42.9334985761251
813,-8.34207724934791,43.3606442848548
814,-8.46771342081796,43.195738064955
815,-7.94066116801538,43.5265386550036
816,-8.48167737844021,42.7756891945811
817,-8.69144828151977,42.7617442992021
